,years_since_release,average_rating,top_10_publisher,Genre,Platform,total_shipped_in_thousands,pred
2027,13.304109589041095,8.3,False,Racing,PS3,540.0,529.0327047893608
2029,13.304109589041095,8.5,True,Sports,X360,120.0,741.8504784981354
2030,13.304109589041095,8.3,True,Action-Adventure,PS3,170.0,652.1133524477324
2032,13.304109589041095,7.3,False,Racing,PSP,110.0,277.6617643793675
2034,13.304109589041095,8.15,False,Sports,Wii,560.0,480.2723171319386
2035,13.304109589041095,8.45,False,Strategy,DS,30.0,582.7435660004115
2037,13.304109589041095,7.95,True,Platform,X360,510.0,520.3970644996659
2038,13.304109589041095,6.3,False,Adventure,X360,10.0,145.7302255613096
2039,13.304109589041095,7.0,True,Strategy,PC,1060.0,282.0763778917424
2040,13.304109589041095,5.3,False,Action,PS3,120.0,76.486219446239
2041,13.304109589041095,9.5,False,Action,X360,3110.0,1146.6800355998932
2042,13.304109589041095,7.15,True,Shooter,PS3,260.0,310.714617166367
2043,13.304109589041095,9.333333333333334,False,Action,PS3,3730.0,1029.8670837237066
2045,13.304109589041095,7.6,False,Adventure,PSP,490.0,336.9038792047388
2046,13.304109589041095,9.0,False,Adventure,PS2,180.0,830.7283471991848
2048,13.304109589041095,6.4,False,Fighting,X360,150.0,155.43409228056123
2051,13.304109589041095,7.6,False,Action,X360,150.0,336.9038792047388
2053,13.304109589041095,6.3,False,Adventure,Wii,270.0,145.7302255613096
2054,13.304109589041095,7.4,False,Strategy,X360,230.0,296.15067252585226
2055,13.304109589041095,6.7,True,Shooter,X360,110.0,232.47528333612834
2056,13.304109589041095,8.0,False,Simulation,DS,50.0,436.00612309048347
2057,13.304109589041095,7.5,True,Platform,Wii,60.0,389.3587502260083
2058,13.304109589041095,5.2,False,Shooter,PS3,100.0,71.71112751836253
2059,13.304109589041095,7.9,True,Role-Playing,PS3,120.0,503.89090080566206
2060,13.304109589041095,6.449999999999998,False,Simulation,PS3,20.0,160.52571145191305
2061,13.304109589041095,7.8,False,Adventure,PS3,550.0,383.2651226321053
2062,13.304109589041095,6.3,True,Shooter,PS3,170.0,179.63469003601193
2063,13.304109589041095,7.55,False,Adventure,PS2,30.0,326.2178262681318
2064,13.304109589041095,8.1,False,Strategy,DS,30.0,465.03884633613364
2065,13.304109589041095,6.2,False,Action,X360,230.0,136.6321785044205
2066,13.304109589041095,6.3,False,Sports,PS3,30.0,145.7302255613096
2068,13.304109589041095,8.3,False,Adventure,PS3,410.0,529.0327047893608
2069,13.304109589041095,7.5,False,Adventure,X360,420.0,315.87071786262817
2070,13.304109589041095,7.2,True,Simulation,DS,300.0,320.8928250380861
2071,13.304109589041095,6.0,False,Role-Playing,PS2,40.0,120.10461751960521
2072,13.304109589041095,8.4,False,Action,Wii,280.0,564.2598708602816
2073,13.304109589041095,9.0,True,Sports,X360,10.0,1023.9991640613572
2074,13.304109589041095,3.5,False,Action,PS3,230.0,23.968651436434172
2075,13.304109589041095,8.1,False,Action,X360,420.0,465.03884633613364
2076,13.304109589041095,7.1,False,Action,PSP,410.0,244.0747148705072
2079,13.304109589041095,7.3,False,Fighting,X360,180.0,277.6617643793675
2080,13.304109589041095,5.3,False,Shooter,X360,90.0,76.486219446239
2081,13.304109589041095,8.05,False,Shooter,X360,170.0,450.28855690267
2082,13.304109589041095,6.3,False,Adventure,X360,300.0,145.7302255613096
2083,13.304109589041095,7.5,True,Misc,PS2,750.0,389.3587502260083
2084,13.304109589041095,8.95,False,Racing,PS3,570.0,804.3789708872671
2085,13.304109589041095,8.4,False,Shooter,PC,450.0,564.2598708602816
2086,13.304109589041095,5.1,True,Misc,X360,170.0,82.87632381602675
2087,13.304109589041095,6.6,False,Sports,X360,10.0,176.823331864685
2088,13.304109589041095,8.066666666666666,True,Platform,PS3,590.0,561.0448622021516
2089,13.304109589041095,7.1,False,Shooter,X360,200.0,244.0747148705072
2090,13.304109589041095,6.6,True,Shooter,PS3,510.0,217.96167739604863
2091,13.304109589041095,8.3,True,Sports,PS3,30.0,652.1133524477324
2092,13.304109589041095,5.0,False,Simulation,Wii,10.0,63.03666996141698
2093,13.304109589041095,8.5,True,Simulation,X360,250.0,741.8504784981354
2094,13.304109589041095,4.0,False,Shooter,PS3,30.0,33.08467103003743
2095,13.304109589041095,7.2,False,Shooter,PS3,160.0,260.3271326069105
2098,13.304109589041095,8.55,True,Puzzle,Wii,380.0,766.1515829931498
2099,13.304109589041095,7.5,False,Adventure,PSP,460.0,315.87071786262817
2100,13.304109589041095,8.9,True,Racing,X360,570.0,960.0701298135796
2101,13.304109589041095,7.1,False,Adventure,Wii,10.0,244.0747148705072
2102,13.304109589041095,7.95,False,Shooter,PS3,690.0,422.17670526654007
2104,13.304109589041095,7.3,False,Action,Wii,10.0,277.6617643793675
2105,13.304109589041095,8.65,True,Shooter,X360,390.0,817.1679923857324
2106,13.304109589041095,8.3,False,Sports,X360,160.0,529.0327047893608
2108,13.304109589041095,6.6,True,Action,X360,20.0,217.96167739604863
2109,13.304109589041095,6.3,False,Fighting,PS3,120.0,145.7302255613096
2110,13.304109589041095,7.6,False,Action,PS3,140.0,336.9038792047388
2111,13.304109589041095,7.4,False,Action,PS3,150.0,296.15067252585226
2112,13.304109589041095,7.7,True,Action,PSP,20.0,442.93829297990266
2113,13.304109589041095,8.1,True,Sports,PSP,730.0,573.2311790126982
2114,13.304109589041095,8.4,False,Shooter,PS3,160.0,564.2598708602816
2115,13.304109589041095,6.75,False,Shooter,Wii,500.0,194.77559332353243
2116,13.304109589041095,8.6,True,Shooter,X360,460.0,791.2487288695394
2117,13.304109589041095,6.1,True,Sports,PSP,70.0,157.9053776071502
2118,13.304109589041095,5.0,False,Racing,X360,60.0,63.03666996141698
2119,13.304109589041095,6.6,True,Shooter,X360,510.0,217.96167739604863
2120,13.304109589041095,9.533333333333333,False,Action,PS3,1720.0,1171.5867892938859
2121,13.304109589041095,9.266666666666667,True,Platform,PS3,2009.9999999999998,1216.0664865119288
2124,13.304109589041095,9.1,False,Misc,PS3,200.0,886.0447863941112
2125,13.304109589041095,8.15,False,Action,DS,10.0,480.2723171319386
2126,13.304109589041095,6.6,False,Action,PS3,180.0,176.823331864685
2128,13.304109589041095,9.4,False,Shooter,PS3,480.0,1075.0919427186805
2129,13.304109589041095,8.6,True,Shooter,PS3,360.0,791.2487288695394
2130,13.304109589041095,6.8,False,Sports,PS3,200.0,201.15593839794147
2131,13.304109589041095,8.2,False,Shooter,PS3,450.0,496.004797062819
2132,13.304109589041095,4.8,True,Platform,PSP,210.0,68.30312061218353
2134,13.304109589041095,7.35,False,Adventure,PS3,390.0,286.7572462130023
2135,13.304109589041095,8.366666666666667,True,Shooter,X360,1910.0,680.7497996934825
2136,13.304109589041095,6.5,False,Simulation,X360,10.0,165.78411890893472
2137,13.304109589041095,8.0,False,Role-Playing,DS,10.0,436.00612309048347
2139,13.304109589041095,7.0,False,Sports,PS2,10.0,228.83694773787826
2141,13.304109589041095,8.5,False,Action,X360,340.0,601.8327392255113
2142,13.304109589041095,5.0,False,Role-Playing,X360,20.0,63.03666996141698
2143,12.301369863013699,7.95,True,Misc,X360,210.0,485.5171526121708
2144,12.301369863013699,8.45,False,Shooter,X360,720.0,543.6848440711449
2145,12.301369863013699,7.6,False,Sports,DS,1630.0,314.3227033625677
2148,12.301369863013699,7.3,True,Adventure,PS3,210.0,319.3201982701301
2149,12.301369863013699,8.5,True,Misc,X360,200.0,692.1275244522868
2152,12.301369863013699,9.133333333333333,False,Fighting,PS3,1050.0,844.6127412717582
2155,12.301369863013699,8.299999999999999,False,Action,Wii,240.0,493.5739841557273
2156,12.301369863013699,7.95,True,Misc,PS3,230.0,485.5171526121708
2157,12.301369863013699,5.8,True,Action,PS3,260.0,121.41622540712255
2158,12.301369863013699,9.0,False,Role-Playing,X360,1030.0,775.0483029994531
2160,12.301369863013699,7.5,True,Misc,DS,20.0,363.261756551446
2162,12.301369863013699,9.05,False,Action,X360,1550.0,800.4368824312598
2163,12.301369863013699,9.05,False,Action,PS3,1330.0,800.4368824312598
2166,12.301369863013699,8.3,True,Sports,Wii,1350.0,608.4050807727092
2167,12.301369863013699,9.5,True,Racing,X360,1900.0,1318.7199077935636
2170,12.301369863013699,8.6,False,Shooter,PS3,270.0,598.8832863188403
2171,12.301369863013699,8.6,False,Action,PS3,1420.0,598.8832863188403
2172,12.301369863013699,9.0,False,Action,PS3,1950.0,775.0483029994531
2174,12.301369863013699,4.0,False,Adventure,Wii,10.0,30.867151968003565
2176,12.301369863013699,7.1,False,Racing,Wii,10.0,227.7154670395572
2179,12.301369863013699,4.9,True,Action,Wii,400.0,67.96838169804012
2180,12.301369863013699,7.6,True,Role-Playing,X360,200.0,387.45058667367357
2181,12.301369863013699,8.3,True,Misc,Wii,230.0,608.4050807727092
2182,12.301369863013699,6.0,False,Shooter,PSP,240.0,112.05453660611482
2183,12.301369863013699,5.0,False,Action,PS2,40.0,58.811600982503144
2185,12.301369863013699,6.7,False,Adventure,PS3,10.0,175.95675871878635
2186,12.301369863013699,5.6,True,Fighting,PS3,190.0,106.72924542972744
2188,12.301369863013699,5.8,False,Puzzle,Wii,390.0,98.49998300348115
2189,12.301369863013699,7.199999999999998,True,Adventure,X360,230.0,299.3847992896719
2190,12.301369863013699,9.25,True,Shooter,PS3,3660.0,1122.4343577692698
2191,12.301369863013699,4.9,True,Misc,PS2,40.0,67.96838169804012
2192,12.301369863013699,7.0,False,Puzzle,DS,10.0,213.49901999346523
2193,12.301369863013699,9.166666666666666,True,Shooter,X360,3630.0,1063.727569055805
2194,12.301369863013699,8.4,True,Sports,PS3,250.0,648.9174850621675
2195,12.301369863013699,8.5,False,Action,X360,930.0,561.4945545061596
2196,12.301369863013699,6.0,False,Adventure,DS,10.0,112.05453660611482
2198,12.301369863013699,9.0,True,Shooter,X360,880.0,955.3650324494336
2199,12.301369863013699,8.65,False,Racing,X360,390.0,618.5011550713353
2200,12.301369863013699,5.9,True,Action,DS,10.0,129.501074410596
2201,12.301369863013699,9.433333333333332,True,Action,PS3,2220.0,1263.246585453323
2202,12.301369863013699,9.05,False,Action,X360,950.0,800.4368824312598
2203,12.301369863013699,7.9,False,Misc,PSP,20.0,381.3868226389421
2204,12.301369863013699,6.0,False,Action,X360,350.0,112.05453660611482
2205,12.301369863013699,9.0,True,Sports,PS3,2460.0,955.3650324494336
2206,12.301369863013699,7.3,True,Action,PS3,310.0,319.3201982701301
2207,12.301369863013699,6.8,False,Sports,Wii,1970.0,187.67334618979288
2208,12.301369863013699,8.55,True,Shooter,X360,1340.0,714.7998334728887
2209,12.301369863013699,7.8,True,Role-Playing,PS3,160.0,440.7675476040584
2210,12.301369863013699,4.8,False,Action,Wii,300.0,51.69752044530746
2211,12.301369863013699,7.7,False,Sports,Wii,120.0,335.25278570147117
2212,12.301369863013699,7.0,False,Sports,X360,580.0,213.49901999346523
2213,12.301369863013699,5.7,True,Misc,Wii,520.0,113.83611957822478
2214,12.301369863013699,6.4,True,Action,DS,20.0,178.75433902794398
2215,12.301369863013699,8.7,True,Fighting,X360,330.0,787.3709889076575
2216,12.301369863013699,6.15,False,Sports,Wii,20.0,123.43104624197201
2217,12.301369863013699,8.65,False,Racing,PS3,530.0,618.5011550713353
2218,12.301369863013699,7.5,False,Adventure,Wii,380.0,294.6993017296774
2219,12.301369863013699,7.7,False,Action,PSP,30.0,335.25278570147117
2220,12.301369863013699,8.3,True,Sports,Wii,640.0,608.4050807727092
2221,12.301369863013699,6.8,False,Misc,Wii,280.0,187.67334618979288
2222,12.301369863013699,8.1,False,Misc,X360,440.0,433.86935078937825
2224,12.301369863013699,8.15,True,Action,X360,260.0,552.3290247507392
2225,12.301369863013699,7.4,True,Misc,Wii,290.0,340.58305319842833
2226,12.301369863013699,8.200000000000001,True,Shooter,Wii,430.0,570.4218962054703
2227,12.301369863013699,6.25,False,Puzzle,DS,420.0,131.65005789268795
2228,12.301369863013699,8.6,True,Fighting,PS3,400.0,738.2148287444556
2230,12.301369863013699,8.9,True,Misc,Wii,480.0,895.7208784089618
2231,12.301369863013699,7.2,False,Sports,PS2,180.0,242.8785571504301
2232,12.301369863013699,7.8,False,Fighting,Wii,170.0,357.57655784396474
2235,12.301369863013699,9.1,False,Fighting,PC,50.0,826.6571261129851
2236,12.301369863013699,4.3,True,Sports,Wii,170.0,46.16651208403122
2237,12.301369863013699,8.6,True,Role-Playing,PS3,420.0,738.2148287444556
2238,12.301369863013699,7.85,True,Action,PS3,270.0,455.2059533782542
2242,12.301369863013699,7.4,False,Shooter,X360,450.0,276.3010037483091
2243,12.301369863013699,5.5,True,Simulation,Wii,10.0,100.06605875362214
2246,12.301369863013699,7.9,True,Action,X360,350.0,470.1173240121221
2247,12.301369863013699,8.9,True,Sports,Wii,370.0,895.7208784089618
2248,12.301369863013699,9.2,False,Adventure,PSP,500.0,881.7024713282443
2249,12.301369863013699,8.2,True,Misc,X360,390.0,570.4218962054697
2250,12.301369863013699,8.149999999999999,True,Sports,X360,170.0,552.3290247507387
2251,12.301369863013699,8.8,True,Misc,PS3,390.0,839.800353547259
2252,12.301369863013699,7.45,True,Adventure,Wii,320.0,351.7396738448985
2253,12.301369863013699,7.2,False,Shooter,Wii,310.0,242.8785571504301
2254,12.301369863013699,8.85,False,Misc,PS3,290.0,703.6129165567045
2255,12.301369863013699,9.0,True,Misc,X360,370.0,955.3650324494336
2256,12.301369863013699,7.9,False,Adventure,Wii,740.0,381.3868226389421
2259,12.301369863013699,7.85,True,Racing,PSP,580.0,455.2059533782542
2261,12.301369863013699,9.466666666666667,False,Adventure,DS,560.0,1047.0797868666784
2262,12.301369863013699,7.9,True,Sports,PSP,680.0,470.1173240121221
2263,12.301369863013699,8.1,False,Fighting,PS3,480.0,433.86935078937825
2265,12.301369863013699,8.2,False,Fighting,X360,370.0,462.7597908982288
2267,12.301369863013699,2.5,False,Shooter,PS3,20.0,11.736724144999386
2269,12.301369863013699,8.25,False,Role-Playing,PS2,50.0,477.9186057277018
2271,12.301369863013699,8.4,False,Sports,X360,20.0,526.4400292049899
2273,12.301369863013699,8.1,True,Action,PS3,410.0,534.8100302801405
2275,12.301369863013699,5.85,False,Action,PSP,500.0,101.72658789099252
2276,12.301369863013699,8.95,False,Misc,X360,230.0,750.4650087559141
2277,12.301369863013699,7.9,True,Sports,Wii,280.0,470.1173240121221
2279,12.301369863013699,9.0,False,Misc,Wii,390.0,775.0483029994531
2280,12.301369863013699,8.9,True,Misc,Wii,430.0,895.7208784089618
2281,12.301369863013699,7.449999999999998,False,Action,Wii,210.0,285.35191058031387
2283,12.301369863013699,8.05,False,Shooter,Wii,300.0,420.10770796991676
2286,12.301369863013699,3.0,False,Shooter,X360,10.0,16.200563404136624
2287,12.301369863013699,8.4,True,Role-Playing,X360,550.0,648.9174850621675
2288,12.301369863013699,8.65,False,Action,PS3,160.0,618.5011550713353
2289,12.301369863013699,9.0,False,Adventure,X360,1220.0,775.0483029994531
2290,12.301369863013699,8.8,True,Platform,PSP,1270.0,839.800353547259
2291,12.301369863013699,8.95,True,Sports,X360,1790.0,925.0623795543802
2292,12.301369863013699,8.399999999999999,True,Racing,PS3,1400.0,648.917485062167
2293,12.301369863013699,8.149999999999999,True,Sports,PS3,250.0,552.3290247507387
2294,12.301369863013699,8.333333333333334,True,Strategy,X360,800.0,621.6200971875118
2295,12.301369863013699,8.55,True,Sports,PS3,130.0,714.7998334728887
2296,12.301369863013699,6.3,False,Action,Wii,10.0,135.96257356309866
2297,12.301369863013699,8.05,False,Action,PS3,360.0,420.10770796991676
2298,12.301369863013699,8.2,False,Sports,PS3,10.0,462.7597908982288
2299,12.301369863013699,8.6,True,Sports,X360,90.0,738.2148287444556
2302,12.301369863013699,9.233333333333333,False,Fighting,X360,700.0,900.85371282803
2305,12.301369863013699,8.666666666666666,True,Action,PS3,680.0,770.6322756806691
2306,12.301369863013699,7.15,True,Racing,Wii,300.0,289.88879164150643
2307,12.301369863013699,9.166666666666666,True,Shooter,PS3,1070.0,1063.727569055805
2311,12.301369863013699,7.8,True,Racing,PSN,910.0,440.7675476040584
2312,12.301369863013699,6.800000000000002,True,Platform,X360,30.0,231.33597193700575
2313,12.301369863013699,8.1,False,Misc,PS3,640.0,433.86935078937825
2314,12.301369863013699,8.4,False,Shooter,X360,290.0,526.4400292049899
2315,12.301369863013699,7.9,True,Sports,Wii,510.0,470.1173240121221
2317,12.301369863013699,8.4,False,Fighting,PS3,450.0,526.4400292049899
2319,12.301369863013699,9.1,False,Role-Playing,PS3,340.0,826.6571261129851
2320,12.301369863013699,5.5,False,Shooter,X360,10.0,81.17947212909256
2321,12.301369863013699,8.35,True,Misc,PS3,580.0,628.3348589041282
2322,12.301369863013699,8.666666666666666,True,Platform,PS3,550.0,770.6322756806691
2324,12.301369863013699,8.399999999999999,True,Racing,X360,960.0,648.917485062167
2325,12.301369863013699,7.3,False,Shooter,PS3,460.0,259.05132528054145
2326,12.301369863013699,5.3,False,Shooter,PS3,20.0,71.35968669483425
2327,12.301369863013699,7.8,True,Shooter,PSP,360.0,440.7675476040584
2328,12.301369863013699,5.8,False,Action,PS3,430.0,98.49998300348115
2329,12.301369863013699,8.2,True,Platform,PSP,30.0,570.4218962054697
2330,12.301369863013699,6.6,False,Action,PSP,10.0,164.97164657314056
2331,12.301369863013699,7.9,False,Simulation,DS,30.0,381.3868226389421
2332,12.301369863013699,8.25,True,Misc,PS3,340.0,589.1074433712502
2334,12.301369863013699,8.4,False,Fighting,X360,390.0,526.4400292049899
2335,12.301369863013699,7.800000000000002,False,Platform,PSP,10.0,357.576557843965
2336,12.301369863013699,8.399999999999999,False,Shooter,PS3,610.0,526.4400292049894
2337,12.301369863013699,6.0,False,Sports,Wii,460.0,112.05453660611482
2338,12.301369863013699,9.0,True,Shooter,PC,790.0,955.3650324494336
2339,12.301369863013699,6.8,False,Racing,Wii,620.0,187.67334618979288
2340,12.301369863013699,7.85,False,Shooter,PS3,380.0,369.28984178593305
2341,12.301369863013699,5.7,False,Action,X360,30.0,92.35055534002473
2342,12.301369863013699,5.35,False,Action,X360,30.0,73.69724561454183
2344,12.301369863013699,7.0,False,Sports,PS3,1270.0,213.49901999346523
2345,12.301369863013699,7.4,True,Role-Playing,X360,150.0,340.58305319842833
2346,12.301369863013699,8.5,False,Puzzle,DS,300.0,561.4945545061596
2347,12.301369863013699,7.25,False,Misc,X360,110.0,250.83463100625596
2348,12.301369863013699,7.4,False,Racing,X360,140.0,276.3010037483091
2349,12.301369863013699,4.8,True,Action,Wii,30.0,63.72506475615271
2350,12.301369863013699,6.4,False,Action,PSP,20.0,145.01603304675047
2351,12.301369863013699,6.6,True,Role-Playing,X360,70.0,203.35267088727002
2352,12.301369863013699,7.6,False,Action,Wii,40.0,314.3227033625677
2353,12.301369863013699,7.0,True,Platform,PS2,180.0,263.1700467888427
2354,12.301369863013699,7.4,False,Action,PS3,60.0,276.3010037483091
2355,12.301369863013699,4.8,False,Action,PS3,40.0,51.69752044530746
2356,12.301369863013699,8.633333333333335,False,Role-Playing,Wii,130.0,611.8914821892683
2357,12.301369863013699,7.2,False,Sports,Wii,30.0,242.8785571504301
2358,12.301369863013699,7.4,False,Action,X360,50.0,276.3010037483091
2359,12.301369863013699,6.75,True,Misc,PS3,250.0,223.99836440308326
2360,12.301369863013699,4.3,True,Action,PS3,70.0,46.16651208403122
2361,12.301369863013699,7.0,False,Strategy,PSP,70.0,213.49901999346523
2362,12.301369863013699,7.8,False,Shooter,X360,240.0,357.57655784396474
2363,12.301369863013699,6.2,True,Misc,X360,100.0,157.131517289146
2364,12.301369863013699,6.7,False,Racing,X360,170.0,175.95675871878635
2365,12.301369863013699,6.3,True,Misc,DS,190.0,167.59457184968497
2367,12.301369863013699,8.2,False,Shooter,X360,100.0,462.7597908982288
2368,12.301369863013699,6.0,False,Action,X360,20.0,112.05453660611482
2369,12.301369863013699,6.5,False,Adventure,X360,70.0,154.67234320080436
2371,12.301369863013699,8.4,False,Misc,DS,90.0,526.4400292049899
2372,12.301369863013699,7.1000000000000005,False,Action,Wii,120.0,227.7154670395572
2373,12.301369863013699,7.2,False,Action,Wii,70.0,242.8785571504301
2374,12.301369863013699,8.0,True,Sports,PS2,220.0,501.4214397990393
2375,12.301369863013699,8.4,False,Sports,Wii,260.0,526.4400292049899
2377,12.301369863013699,4.9,False,Action,X360,20.0,55.13994871428718
2378,12.301369863013699,6.199999999999998,False,Sports,Wii,10.0,127.47432833127858
2379,12.301369863013699,6.9,True,Misc,PS2,10.0,246.74014379221745
2381,12.301369863013699,5.2,False,Adventure,PSP,240.0,66.90464804369775
2382,12.301369863013699,6.5,False,Role-Playing,DS,30.0,154.67234320080436
2383,12.301369863013699,4.4,True,Sports,X360,100.0,49.24064223397516
2384,12.301369863013699,6.6,False,Sports,X360,20.0,164.97164657314056
2385,12.301369863013699,8.399999999999999,True,Strategy,DS,30.0,648.917485062167
2386,12.301369863013699,7.449999999999998,True,Misc,X360,150.0,351.73967384489816
2387,12.301369863013699,7.2,False,Fighting,PS2,80.0,242.8785571504301
2388,12.301369863013699,7.5,True,Platform,PSP,280.0,363.261756551446
2390,12.301369863013699,5.85,True,Action,DS,10.0,125.39350717282558
2391,12.301369863013699,7.300000000000002,False,Misc,PS3,120.0,259.0513252805417
2392,12.301369863013699,5.6,True,Action,X360,200.0,106.72924542972744
2393,12.301369863013699,7.2,True,Shooter,PS3,270.0,299.3847992896722
2394,12.301369863013699,7.9,False,Platform,Wii,10.0,381.3868226389421
2395,12.301369863013699,6.3,False,Adventure,Wii,100.0,135.96257356309866
2396,12.301369863013699,6.55,True,Action,X360,230.0,196.90264896697857
2397,12.301369863013699,6.0,True,Misc,PS2,60.0,138.12427636640174
2398,12.301369863013699,5.6,True,Role-Playing,Wii,50.0,106.72924542972744
2399,12.301369863013699,7.3,True,Puzzle,PS3,50.0,319.3201982701301
2401,12.301369863013699,7.3,False,Shooter,X360,70.0,259.05132528054145
2402,12.301369863013699,7.65,True,Misc,Wii,210.0,400.14246659599064
2403,12.301369863013699,6.800000000000002,False,Shooter,PS3,270.0,187.67334618979305
2405,12.301369863013699,7.1,False,Role-Playing,PS3,230.0,227.7154670395572
2406,12.301369863013699,7.5,False,Action,Wii,200.0,294.6993017296774
2407,12.301369863013699,9.3,True,Shooter,Wii,50.0,1159.2024065978785
2408,12.301369863013699,3.9,False,Action,PSP,250.0,28.94009256742026
2409,12.301369863013699,7.4,False,Action,PSP,100.0,276.3010037483091
2410,12.301369863013699,6.6,False,Racing,X360,180.0,164.97164657314056
2413,12.301369863013699,7.8,False,Role-Playing,PC,120.0,357.57655784396474
2414,12.301369863013699,5.9,False,Action,PS3,30.0,105.05888801603254
2415,12.301369863013699,7.45,False,Action,Wii,10.0,285.35191058031415
2417,12.301369863013699,8.0,False,Action,X360,140.0,406.78256248022916
2419,12.301369863013699,8.6,False,Role-Playing,DS,20.0,598.8832863188403
2420,12.301369863013699,7.5,True,Role-Playing,DS,20.0,363.261756551446
2422,12.301369863013699,6.9,False,Action,X360,190.0,200.17011637708342
2424,12.301369863013699,8.0,False,Shooter,PS3,90.0,406.78256248022916
2425,12.301369863013699,7.0,False,Role-Playing,X360,160.0,213.49901999346523
2426,12.301369863013699,6.5,True,Platform,X360,30.0,190.6572114398535
2427,12.301369863013699,6.550000000000002,True,Role-Playing,Wii,60.0,196.90264896697875
2428,12.301369863013699,7.9,False,Role-Playing,DS,20.0,381.3868226389421
2429,12.301369863013699,8.45,False,Role-Playing,PSP,10.0,543.6848440711449
2430,12.301369863013699,7.9,False,Misc,PSP,150.0,381.3868226389421
2431,12.301369863013699,7.1,False,Shooter,X360,90.0,227.7154670395572
2434,12.301369863013699,8.1,True,Sports,PSP,70.0,534.8100302801405
2435,12.301369863013699,6.15,True,Action,PS3,70.0,152.14755653534064
2436,12.301369863013699,5.3,False,Racing,PSP,30.0,71.35968669483425
2437,12.301369863013699,6.3,False,Action,X360,20.0,135.96257356309866
2438,12.301369863013699,5.9,False,Shooter,DS,40.0,105.05888801603254
2440,12.301369863013699,9.2,False,Role-Playing,PC,210.0,881.7024713282443
2441,12.301369863013699,8.3,False,Shooter,PC,140.0,493.5739841557282
2442,12.301369863013699,6.9,True,Platform,PS2,70.0,246.74014379221745
2443,12.301369863013699,6.15,True,Fighting,X360,80.0,152.14755653534064
2444,12.301369863013699,7.9,False,Shooter,X360,150.0,381.3868226389421
2445,12.301369863013699,7.2,True,Action,X360,200.0,299.3847992896722
2446,12.301369863013699,6.8,False,Sports,PS3,160.0,187.67334618979288
2447,12.301369863013699,8.1,False,Sports,Wii,270.0,433.86935078937825
2448,12.301369863013699,8.0,True,Fighting,PSP,200.0,501.4214397990393
2449,12.301369863013699,6.5,False,Action,PS3,80.0,154.67234320080436
2450,12.301369863013699,7.0,False,Action,DS,220.0,213.49901999346523
2451,12.301369863013699,7.4,False,Racing,PSP,290.0,276.3010037483091
2452,12.301369863013699,5.0,False,Shooter,PS3,290.0,58.811600982503144
2454,12.301369863013699,6.800000000000002,False,Shooter,X360,210.0,187.67334618979305
2455,12.301369863013699,7.9,True,Sports,PS3,30.0,470.1173240121221
2456,12.301369863013699,9.15,True,Role-Playing,PC,460.0,1052.3599407022502
2457,12.301369863013699,6.050000000000002,True,Action,X360,50.0,142.6488707025457
2458,12.301369863013699,7.0,False,Fighting,PS3,170.0,213.49901999346523
2460,12.301369863013699,4.25,True,Action,X360,50.0,44.70218405909722
2461,12.301369863013699,5.8,False,Action,Wii,40.0,98.49998300348115
2462,12.301369863013699,8.2,False,Shooter,PS3,200.0,462.7597908982288
2463,12.301369863013699,4.4,False,Strategy,X360,30.0,39.946905010955184
2464,12.301369863013699,8.5,False,Fighting,PS3,100.0,561.4945545061596
2465,12.301369863013699,6.3,False,Simulation,Wii,40.0,135.96257356309866
2466,12.301369863013699,6.35,False,Shooter,PS3,100.0,140.41635610194263
2468,12.301369863013699,8.2,True,Simulation,PC,180.0,570.4218962054697
2469,12.301369863013699,8.45,True,Shooter,Wii,100.0,670.1743448610081
2470,12.301369863013699,8.8,True,Puzzle,Wii,90.0,839.800353547259
2471,12.301369863013699,7.5,True,Platform,PS2,170.0,363.261756551446
2472,12.301369863013699,6.65,True,Misc,Wii,300.0,210.01397885673623
2473,12.301369863013699,6.5,False,Sports,PS3,10.0,154.67234320080436
2474,12.301369863013699,8.766666666666667,False,Strategy,Wii,110.0,666.8117846754145
2476,12.301369863013699,8.85,True,Sports,PS3,120.0,867.3100428148553
2477,12.301369863013699,4.6,False,Role-Playing,PS3,20.0,45.44398682477816
2478,12.301369863013699,7.050000000000002,True,Platform,Wii,140.0,271.7908174054781
2480,12.301369863013699,7.4,False,Adventure,Wii,100.0,276.3010037483091
2481,12.301369863013699,5.0,True,Misc,Wii,120.0,72.49425211771853
2482,12.301369863013699,7.1,True,Action,PS3,210.0,280.69398218866627
2484,12.301369863013699,7.95,False,Action,PS3,220.0,393.8800693222007
2485,12.301369863013699,7.3,False,Platform,DS,110.0,259.05132528054145
2486,12.301369863013699,6.2,False,Action,X360,120.0,127.4743283312787
2487,12.301369863013699,6.2,True,Misc,PS3,90.0,157.131517289146
2488,12.301369863013699,6.6,False,Racing,PS3,110.0,164.97164657314056
2490,12.301369863013699,7.666666666666668,False,Adventure,Wii,190.0,328.1256495515973
2491,12.301369863013699,8.7,False,Strategy,PC,450.0,638.76165450527
2492,12.301369863013699,7.800000000000002,True,Role-Playing,DS,60.0,440.7675476040588
2494,12.301369863013699,7.3,True,Shooter,X360,220.0,319.3201982701301
2495,12.301369863013699,9.0,False,Simulation,DS,30.0,775.0483029994531
2496,12.301369863013699,3.8,True,Action,PSP,150.0,33.44597367081085
2497,12.301369863013699,4.5,True,Sports,PS3,150.0,52.51947219233419
