,Unnamed: 0,index,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,status,Vgchartzscore,average_rating
2964,2964,3332,LEGO Harry Potter: Years 1-4,Adventure,E10,PSP,Warner Bros. Interactive,Traveller's Tales,7.5,,0.71,0.14,0.38,,0.19,2010,1,,7.5
2965,2965,3621,Sengoku Basara: Samurai Heroes,Action,T,PS3,Capcom,Capcom,6.1,,0.64,0.17,0.04,0.4,0.02,2010,1,,6.1
2966,2966,9063,Arc Rise Fantasia,Role-Playing,T,Wii,Ignition Entertainment,imageepoch Inc.,6.3,,0.19,0.12,,0.06,0.01,2010,1,,6.3
2967,2967,10523,Adrenalin Misfits,Racing,E,X360,Konami,Konami,4.7,,0.14,0.12,0.02,,0.01,2010,1,,4.7
2968,2968,7947,Pure Futbol,Sports,E,PS3,Ubisoft,Ubisoft Vancouver,4.0,,0.24,0.06,0.13,,0.04,2010,1,,4.0
2969,2969,10097,We Dance,Misc,,Wii,Nordic Games,Nordic Games,3.5,,0.16,,0.14,,0.02,2011,1,,3.5
2970,2970,155,Red Dead Redemption,Action,M,PS3,Rockstar Games,Rockstar San Diego,9.5,,6.57,2.82,2.58,0.17,1.0,2011,1,9.1,9.3
2971,2971,11384,Conduit 2,Shooter,T,Wii,Sega,High Voltage Software,6.3,,0.12,0.07,0.04,,0.01,2011,1,,6.3
2972,2972,6398,Shin Megami Tensei: Persona 2: Innocent Sin,Role-Playing,T,PSP,Atlus,Atlus Co.,7.0,,0.32,0.14,0.04,0.11,0.04,2011,1,,7.0
2974,2974,6451,Phineas and Ferb: Across the 2nd Dimension,Action,E10,PS3,Disney Interactive Studios,High Impact Games,6.8,,0.32,0.15,0.12,,0.05,2011,1,,6.8
2975,2975,6252,Mystery Case Files: The Malgrave Incident,Adventure,E,Wii,Nintendo,Big Fish Games,6.3,,0.33,0.17,0.13,,0.03,2011,1,,6.3
2976,2976,6341,Fable III,Role-Playing,M,PC,Microsoft Game Studios,Lionhead Studios,7.0,,0.33,0.11,0.17,,0.05,2011,1,,7.0
2978,2978,147,Uncharted 3: Drake's Deception,Action,T,PS3,Sony Computer Entertainment,Naughty Dog,9.3,6.3,6.84,2.77,2.81,0.19,1.06,2011,1,,7.800000000000002
2980,2980,153,FIFA Soccer 12,Sports,E,PS3,EA Sports,EA Canada,9.2,,6.65,0.84,4.33,0.11,1.37,2011,1,,9.2
2981,2981,138,Battlefield 3,Shooter,M,PS3,Electronic Arts,Dice,8.5,,7.21,2.86,2.94,0.35,1.07,2011,1,,8.5
2982,2982,9260,PlayStation Move Heroes,Platform,E10,PS3,Sony Computer Entertainment,Nihilistic Software,4.8,,0.18,0.09,0.06,,0.03,2011,1,,4.8
2983,2983,6515,Rugby World Cup 2011,Sports,E,PS3,505 Games,HB Studios Multimedia,4.5,,0.32,,0.25,,0.07,2011,1,,4.5
2984,2984,11374,Dance Paradise,Misc,T,X360,THQ,Smackdown Productions,7.0,,0.12,0.1,0.01,,0.01,2011,1,,7.0
2985,2985,11698,Tom Clancy's Splinter Cell Trilogy,Action,M,PS3,Ubisoft,Ubisoft,6.5,,0.11,,0.09,,0.02,2011,1,,6.5
2986,2986,8789,Earth Defense Force: Insect Armageddon,Shooter,T,PS3,D3 Publisher,Vicious Cycle,6.6,,0.2,0.06,0.04,0.08,0.02,2011,1,,6.6
2987,2987,1236,Portal 2,Shooter,E10,PS3,Valve,Valve Software,9.6,,1.71,0.83,0.62,0.02,0.24,2011,1,,9.6
2988,2988,1231,Call of Duty: Modern Warfare 3,Shooter,M,PC,Activision,Infinity Ward,8.0,,1.71,0.41,0.99,,0.31,2011,1,,8.0
2990,2990,51,Call of Duty: Modern Warfare 3,Shooter,M,PS3,Activision,Infinity Ward,8.8,,13.35,5.54,5.78,0.49,1.54,2011,1,,8.8
2991,2991,8944,Pac-Man & Galaga Dimensions,Action,E10,3DS,Namco Bandai,Namco Bandai Games,5.7,,0.19,0.1,0.04,0.04,0.01,2011,1,,5.7
2992,2992,12249,Phantom Brave: The Hermuda Triangle,Role-Playing,T,PSP,NIS America,Nippon Ichi Software,7.2,,0.1,0.06,,0.03,0.01,2011,1,,7.2
2993,2993,6070,Might & Magic Heroes VI,Role-Playing,T,PC,Ubisoft,Black Hole Games,7.4,,0.35,0.15,0.14,,0.05,2011,1,,7.4
2995,2995,40,Call of Duty: Modern Warfare 3,Shooter,M,X360,Activision,Infinity Ward,8.7,,14.82,9.07,4.29,0.13,1.33,2011,1,,8.7
2997,2997,11308,Venetica,Role-Playing,T,PS3,Atari,DECK13 Interactive,5.0,,0.12,0.07,0.03,,0.01,2011,1,,5.0
2999,2999,9473,Dynasty Warriors: Gundam 3,Action,T,X360,Tecmo Koei,Omega Force,6.5,,0.18,0.11,0.03,0.02,0.01,2011,1,,6.5
3000,3000,9436,MindJack,Shooter,M,PS3,Square Enix,FeelPlus,4.6,,0.18,0.07,0.08,,0.03,2011,1,,4.6
3002,3002,11465,Spider-Man: Edge of Time,Adventure,T,3DS,Activision,Beenox,5.5,,0.12,0.08,0.03,,0.01,2011,1,,5.5
3003,3003,9419,Otomedius Excellent,Shooter,T,X360,Konami,Konami,7.0,,0.18,0.13,,0.04,0.01,2011,1,,7.0
3004,3004,5912,Tekken Hybrid,Fighting,T,PS3,Namco,Namco Bandai Games,4.0,,0.36,0.21,0.07,0.04,0.04,2011,1,,4.0
3005,3005,5999,Harvest Moon: The Tale of Two Towns,Simulation,E,3DS,Natsume,Marvelous Interactive,6.3,,0.36,0.28,0.0,0.05,0.02,2011,1,,6.3
3006,3006,5984,LEGO Pirates of the Caribbean: The Video Game,Action,E10,PSP,Disney Interactive Studios,Traveller's Tales,6.8,,0.36,0.12,0.15,,0.08,2011,1,,6.8
3008,3008,11610,Alice: Madness Returns,Adventure,M,PC,Electronic Arts,Spicy Horse,6.7,,0.12,,0.1,,0.01,2011,1,,6.7
3009,3009,9414,Brink,Shooter,T,PC,Bethesda Softworks,Splash Damage,7.0,,0.18,0.06,0.09,,0.03,2011,1,,7.0
3011,3011,9006,SpongeBob SquigglePants 3D,Misc,E,3DS,THQ,WayForward Technologies,6.1,,0.19,0.13,0.05,,0.02,2011,1,,6.1
3012,3012,6049,Transformers: Dark of the Moon,Action,T,PS3,Activision,High Moon Studios,5.5,,0.35,0.11,0.18,,0.06,2011,1,,5.5
3013,3013,9005,Test Drive Unlimited 2,Racing,T,PC,Atari,Eden Studios,6.7,,0.19,0.05,0.11,,0.03,2011,1,,6.7
3014,3014,9251,F1 2011,Racing,E,PC,Codemasters,Codemasters Birmingham,8.1,,0.18,,0.15,,0.04,2011,1,,8.1
3015,3015,6227,Harry Potter and the Deathly Hallows - Part 2,Action,E10,X360,Electronic Arts,EA Bright Light,4.8,,0.33,0.19,0.11,,0.03,2011,1,,4.8
3016,3016,8773,Body and Brain Connection,Misc,E,X360,Namco Bandai,Namco Bandai Games,6.0,,0.2,0.1,0.08,,0.02,2011,1,,6.0
3017,3017,9139,Driver: San Francisco,Racing,T,PC,Ubisoft,Ubisoft Reflections,8.3,,0.19,0.06,0.1,,0.03,2011,1,,8.3
3019,3019,1103,inFAMOUS 2,Action,T,PS3,Sony Computer Entertainment,Sucker Punch Productions,8.1,,1.87,1.05,0.48,0.08,0.26,2011,1,,8.1
3020,3020,12277,Marvel Super Hero Squad: The Infinity Gauntlet,Action,E10,3DS,THQ,THQ,4.8,,0.1,0.07,0.03,,0.01,2011,1,,4.8
3021,3021,12184,The First Templar,Adventure,T,X360,Kalypso,Haemimont Games,7.0,,0.1,0.06,0.04,,0.01,2011,1,,7.0
3022,3022,6153,Tom Clancy's Ghost Recon: Shadow Wars,Strategy,T,3DS,Ubisoft,Ubisoft,7.9,,0.34,0.22,0.1,,0.03,2011,1,,7.9
3023,3023,104,The Elder Scrolls V: Skyrim,Role-Playing,M,X360,Bethesda Softworks,Bethesda Game Studios,9.3,,8.88,5.1,2.83,0.1,0.85,2011,1,,9.3
3024,3024,9343,de Blob 2,Platform,E,Wii,THQ,Blue Tongue,8.1,,0.18,0.11,0.06,,0.02,2011,1,,8.1
3025,3025,135,Battlefield 3,Shooter,M,X360,Electronic Arts,Dice,8.5,,7.35,4.47,2.12,0.06,0.69,2011,1,,8.5
3026,3026,9202,Shadows of the Damned,Action,M,X360,Electronic Arts,Grasshopper Manufacture,7.6,,0.19,0.1,0.06,0.01,0.02,2011,1,,7.6
3027,3027,6131,WWE All Stars,Fighting,T,X360,THQ,THQ,7.7,,0.34,0.18,0.14,,0.03,2011,1,,7.7
3028,3028,9187,Earth Defense Force: Insect Armageddon,Shooter,T,X360,D3 Publisher,Vicious Cycle,6.7,,0.19,0.1,0.04,0.03,0.01,2011,1,,6.7
3030,3030,82,Just Dance 3,Misc,E10,Wii,Ubisoft,Ubisoft Paris,7.5,,10.14,5.95,3.13,,1.06,2011,1,,7.5
3031,3031,1161,LEGO Star Wars III: The Clone Wars,Action,E10,Wii,LucasArts,Traveller's Tales,7.5,,1.79,1.01,0.62,,0.15,2011,1,,7.5
3032,3032,12365,X-Men: Destiny,Action,T,Wii,Activision,Silicon Knights,3.3,,0.1,0.07,0.02,,0.01,2011,1,,3.3
3034,3034,12350,Record of Agarest War Zero,Strategy,T,X360,Aksys Games,Compile Heart,6.5,,0.1,0.09,,,0.01,2011,1,,6.5
3038,3038,9209,Need for Speed: Shift 2 Unleashed,Racing,E10,PC,Electronic Arts,Slightly Mad Studios,8.6,,0.19,0.05,0.11,,0.03,2011,1,,8.6
3039,3039,6192,Lord of Arcana,Role-Playing,M,PSP,Square Enix,Square Enix,4.7,,0.34,0.08,0.05,0.17,0.04,2011,1,,4.7
3040,3040,12632,MindJack,Shooter,M,X360,Square Enix,FeelPlus,4.5,,0.1,0.07,0.02,,0.01,2011,1,,4.5
3043,3043,7976,Ar tonelico Qoga: Knell of Ar Ciel,Role-Playing,M,PS3,NIS America,Gust,7.0,,0.24,0.08,0.01,0.13,0.01,2011,1,,7.0
3044,3044,7811,X-Men: Destiny,Action,T,PS3,Activision,Silicon Knights,5.1,,0.24,0.14,0.07,,0.03,2011,1,,5.1
3045,3045,686,NBA 2K12,Sports,E,X360,2K Sports,Visual Concepts,9.1,,2.64,2.32,0.14,0.01,0.17,2011,1,,9.1
3046,3046,9615,Captain America: Super Soldier,Action,T,X360,Sega,Next Level Games,5.9,,0.17,0.11,0.05,,0.01,2011,1,,5.9
3048,3048,9601,Transformers: Dark of the Moon,Action,E10,Wii,Activision,Behaviour Interactive Inc.,3.0,,0.17,0.09,0.06,,0.02,2011,1,,3.0
3049,3049,7830,Virtua Tennis 4,Sports,E,X360,Sega,Sega-AM2,6.5,,0.24,0.12,0.09,0.01,0.02,2011,1,,6.5
3051,3051,7871,Homefront,Shooter,M,PC,THQ,Kaos Studios,6.6,,0.24,0.11,0.1,,0.03,2011,1,,6.6
3052,3052,7861,Dreamcast Collection,Misc,T,X360,Sega,Sega,5.3,,0.24,0.16,0.06,,0.02,2011,1,4.0,4.65
3053,3053,9795,F1 2011,Racing,E,3DS,Codemasters,Codemasters,5.5,,0.17,0.07,0.09,,0.01,2011,1,,5.5
3054,3054,9781,Driver: San Francisco,Racing,T,Wii,Ubisoft,Ubisoft Reflections,7.0,,0.17,0.06,0.09,,0.02,2011,1,,7.0
3055,3055,10037,NBA 2K12,Sports,E,PC,2K Sports,Visual Concepts,8.5,,0.16,0.09,0.05,,0.02,2011,1,,8.5
3056,3056,7106,Patapon 3,Platform,E,PSP,Sony Computer Entertainment,Pyramid/JAPAN Studio,7.4,,0.28,0.05,0.04,0.17,0.02,2011,1,,7.4
3057,3057,7869,Dynasty Warriors 7,Action,T,X360,Tecmo Koei,Omega Force,5.9,,0.24,0.16,0.06,,0.02,2011,1,,5.9
3058,3058,378,The Elder Scrolls V: Skyrim,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,9.2,,3.99,1.18,2.25,,0.56,2011,1,,9.2
3059,3059,11805,Gabrielle's Ghostly Groove 3D,Adventure,E,3DS,Natsume,Natsume,7.5,,0.11,0.08,0.02,,0.01,2011,1,,7.5
3060,3060,8137,Rune Factory: Tides of Destiny,Simulation,E10,PS3,Natsume,Neverland Company,6.5,,0.23,0.14,,0.07,0.02,2011,1,,6.5
3061,3061,8106,TrackMania: Build to Race,Racing,E,Wii,City Interactive,Firebrand Games,7.0,,0.23,0.09,0.11,,0.02,2011,1,,7.0
3062,3062,11830,Bodycount,Shooter,M,PS3,Codemasters,Guildford Studio,4.9,,0.11,0.05,0.05,,0.02,2011,1,,4.9
3063,3063,8201,Shinobi,Platform,T,3DS,Sega,Griptonite Games,7.0,,0.23,0.14,0.07,,0.02,2011,1,,7.0
3064,3064,11843,Green Lantern: Rise of the Manhunters,Action,E10,DS,Warner Bros. Interactive,Griptonite Games,5.5,,0.11,0.07,0.03,,0.01,2011,1,,5.5
3066,3066,745,Saints Row: The Third,Action,M,PS3,THQ,Volition Inc.,8.3,,2.48,0.86,1.06,0.18,0.37,2011,1,,8.3
3068,3068,8007,DC Universe Online,MMO,T,PC,Sony Online Entertainment,WBIE,7.0,,0.23,0.16,0.06,,0.02,2011,1,,7.0
3069,3069,12491,Cubic Ninja,Platform,E,3DS,Ubisoft,AQ Interactive,5.5,,0.1,0.05,0.04,,0.01,2011,1,,5.5
3070,3070,6834,Call of Juarez: The Cartel,Shooter,M,PS3,Ubisoft,Techland,5.4,,0.29,0.12,0.12,,0.05,2011,1,,5.4
3071,3071,7019,World of Tanks,Shooter,T,PC,Wargaming.net,Wargaming.net,7.8,,0.28,,0.23,,0.05,2011,1,,7.8
3072,3072,7953,X-Men: Destiny,Action,T,X360,Activision,Silicon Knights,4.9,,0.24,0.18,0.04,,0.02,2011,1,,4.9
3073,3073,7038,Medieval Moves: Deadmund's Quest,Action,E10,PS3,Sony Computer Entertainment,Zindagi Games,7.0,,0.28,0.13,0.11,,0.05,2011,1,,7.0
3074,3074,7050,El Shaddai: Ascension of the Metatron,Action,T,PS3,Ignition Entertainment,Ignition Entertainment,8.0,,0.28,0.11,0.07,0.08,0.03,2011,1,,8.0
3076,3076,9616,MotoGP 10/11,Racing,E,PS3,Capcom,Monumental Games,6.0,,0.17,0.04,0.1,,0.03,2011,1,,6.0
3077,3077,7388,Tropico 4,Strategy,T,PC,Kalypso,Haemimont Games,7.9,,0.26,0.1,0.13,,0.03,2011,1,,7.9
3079,3079,578,Star Wars: The Old Republic,Role-Playing,T,PC,Electronic Arts,BioWare / LucasArts,8.4,,2.97,1.59,1.01,,0.37,2011,1,,8.4
3080,3080,7241,NASCAR 2011: The Game,Racing,E,PS3,Activision,Eutechnyx,6.0,,0.27,0.25,,,0.02,2011,1,,6.0
3081,3081,7232,Shadows of the Damned,Action,M,PS3,Electronic Arts,Grasshopper Manufacture,7.9,,0.27,0.11,0.09,0.04,0.03,2011,1,,7.9
3082,3082,7205,Dead Rising 2: Off the Record,Action,M,X360,Capcom,Blue Castle Games,7.6,,0.27,0.17,0.08,,0.02,2011,1,,7.6
3083,3083,596,Mortal Kombat (2011),Fighting,M,PS3,Warner Bros. Interactive Entertainment,NetherRealm Studios,8.5,,2.9,1.98,0.54,,0.38,2011,1,,8.5
3084,3084,11732,de Blob 2,Platform,E,DS,THQ,Blue Tongue,7.5,,0.11,0.08,0.02,,0.01,2011,1,,7.5
3085,3085,7706,Spider-Man: Edge of Time,Action,T,X360,Activision,Beenox,5.8,,0.25,0.18,0.05,,0.02,2011,1,,5.8
3086,3086,509,L.A. Noire,Adventure,M,PS3,Rockstar Games,Team Bondi,9.1,,3.21,1.29,1.31,0.12,0.49,2011,1,,9.1
3087,3087,7740,LEGO Star Wars III: The Clone Wars,Action,E10,PC,LucasArts,Traveller's Tales,7.6,,0.25,0.1,0.13,,0.02,2011,1,,7.6
3089,3089,12497,Harry Potter and the Deathly Hallows - Part 2,Action,E10,PC,Electronic Arts,EA Bright Light,4.3,,0.1,0.05,0.04,,0.01,2011,1,,4.3
3090,3090,11660,Darkspore,Role-Playing,T,PC,Electronic Arts,Maxis,6.6,,0.11,0.07,0.03,,0.01,2011,1,,6.6
3091,3091,7598,Hunted: The Demon's Forge,Role-Playing,M,PS3,Bethesda Softworks,InXile Entertainment,6.1,,0.25,0.12,0.09,0.02,0.03,2011,1,,6.1
3092,3092,468,LittleBigPlanet 2,Platform,E,PS3,Sony Computer Entertainment,Media Molecule,9.1,,3.43,1.83,1.07,0.06,0.47,2011,1,,9.1
3093,3093,631,Killzone 3,Shooter,M,PS3,Sony Computer Entertainment,Guerrilla Games,8.2,,2.81,1.46,0.87,0.09,0.38,2011,1,,8.2
3094,3094,7319,Call of Juarez: The Cartel,Shooter,M,X360,Ubisoft,Techland,5.2,,0.27,0.14,0.1,,0.03,2011,1,,5.2
3095,3095,637,Skylanders: Spyro's Adventure,Action,E10,Wii,Activision,Toys for Bob,8.0,,2.79,1.35,1.15,,0.3,2011,1,,8.0
3096,3096,9796,Aliens: Infestation,Action,T,DS,Sega,Way Forward,8.5,,0.17,0.09,0.05,,0.02,2011,1,7.0,7.75
3097,3097,646,Saints Row: The Third,Action,M,X360,THQ,Volition Inc.,8.3,,2.77,1.26,1.14,0.07,0.3,2011,1,,8.3
3098,3098,648,Battlefield 3,Shooter,M,PC,Electronic Arts,Dice,8.9,,2.76,0.89,1.44,,0.43,2011,1,,8.9
3099,3099,7051,Operation Flashpoint: Red River,Shooter,M,X360,Codemasters,Codemasters,7.0,,0.28,0.1,0.14,0.01,0.03,2011,1,,7.0
3100,3100,7047,Transformers: Dark of the Moon,Action,T,X360,Activision,High Moon Studios,6.5,,0.28,0.13,0.12,,0.03,2011,1,,6.5
3101,3101,653,L.A. Noire,Adventure,M,X360,Rockstar Games,Team Bondi,9.1,,2.73,1.55,0.92,0.02,0.24,2011,1,,9.1
3102,3102,663,Madden NFL 12,Sports,E,X360,EA Sports,EA Tiburon,7.8,,2.7,2.43,0.11,,0.16,2011,1,,7.8
3103,3103,7920,The Adventures of Tintin: The Game,Adventure,E10,X360,Ubisoft,Ubisoft,5.0,,0.24,0.07,0.14,,0.03,2011,1,,5.0
3104,3104,7129,Rugby World Cup 2011,Sports,E,X360,505 Games,HB Studios Multimedia,4.8,,0.28,0.03,0.21,,0.04,2011,1,,4.8
3105,3105,7631,Ace Combat: Assault Horizon Legacy,Simulation,T,3DS,Namco Bandai,Namco Bandai Games,7.0,,0.25,0.1,0.06,0.08,0.01,2011,1,,7.0
3107,3107,342,FIFA Soccer 12,Sports,E,X360,EA Sports,EA Canada,9.2,,4.18,0.85,2.79,0.02,0.52,2011,1,,9.2
3108,3108,770,Kinect: Disneyland Adventures,Action-Adventure,E10,X360,Microsoft Studios,Frontier Developments,8.5,,2.41,1.73,0.43,0.02,0.23,2011,1,6.8,7.65
3109,3109,928,Mortal Kombat (2011),Fighting,M,X360,Warner Bros. Interactive Entertainment,NetherRealm Studios,8.6,,2.12,1.64,0.31,,0.17,2011,1,,8.6
3110,3110,6553,Catherine,Puzzle,M,X360,Atlus,Atlus,7.9,,0.31,0.2,0.06,0.03,0.02,2011,1,,7.9
3111,3111,8554,You Don't Know Jack,Misc,T,Wii,THQ,"Jellyvision, Inc.",8.0,,0.21,0.19,,,0.02,2011,1,,8.0
3112,3112,6667,NASCAR 2011: The Game,Racing,E,X360,Activision,Eutechnyx,6.0,,0.31,0.29,,,0.02,2011,1,,6.0
3113,3113,953,Portal 2,Shooter,E10,X360,Valve,Valve Software,9.6,,2.08,1.41,0.49,0.01,0.17,2011,1,,9.6
3114,3114,10056,James Noir's Hollywood Crimes,Adventure,T,3DS,Ubisoft,Ubisoft,7.0,,0.16,0.07,0.07,,0.01,2011,1,,7.0
3115,3115,8520,Frogger 3D,Action,E,3DS,Konami,Alpha Unit,7.0,,0.21,0.16,0.04,,0.02,2011,1,,7.0
3116,3116,8540,de Blob 2,Platform,E,PS3,THQ,Blue Tongue,7.5,,0.21,0.11,0.07,,0.03,2011,1,,7.5
3119,3119,979,Dark Souls,Role-Playing,M,PS3,Namco Bandai,From Software,9.0,,2.05,0.75,0.53,0.54,0.22,2011,1,,9.0
3120,3120,203,Batman: Arkham City,Action,T,PS3,Warner Bros. Interactive,Rocksteady Studios,9.6,,5.54,2.72,1.89,0.11,0.82,2011,1,,9.6
3121,3121,6407,Dead Space 2,Shooter,M,PC,Electronic Arts,Visceral Games,8.9,,0.32,0.13,0.15,,0.04,2011,1,,8.9
3122,3122,12563,Cartoon Network: Punch Time Explosion,Fighting,E10,3DS,Crave Entertainment,Papaya Studios,5.6,,0.1,0.07,0.02,,0.01,2011,1,,5.6
3124,3124,6384,Dead Rising 2: Off the Record,Action,M,PS3,Capcom,Blue Castle Games,7.1,,0.32,0.11,0.08,0.1,0.03,2011,1,,7.1
3125,3125,988,Dance Central 2,Music,T,X360,Microsoft,Harmonix Music Systems,8.6,,2.04,1.45,0.41,0.01,0.16,2011,1,,8.6
3126,3126,12279,The Book of Unwritten Tales,Adventure,T,PC,DreamCatcher Interactive,KING Art Games,7.9,,0.1,0.0,0.08,,0.02,2011,1,,7.9
3127,3127,6406,Operation Flashpoint: Red River,Shooter,M,PS3,Codemasters,Codemasters,6.8,,0.32,0.06,0.14,0.07,0.05,2011,1,,6.8
3128,3128,11992,BlazBlue: Continuum Shift II,Fighting,T,3DS,Aksys Games,Arc System Works,6.0,,0.11,0.05,0.02,0.04,0.01,2011,1,,6.0
3129,3129,9318,You Don't Know Jack,Misc,T,PS3,THQ,"Jellyvision, Inc.",8.2,,0.18,0.16,,,0.02,2011,1,,8.2
3130,3130,8874,Solatorobo: Red the Hunter,Role-Playing,E10,DS,Xseed Games,CyberConnect2,7.6,,0.2,0.08,0.04,0.07,0.01,2011,1,,7.6
3131,3131,8893,Captain America: Super Soldier,Action,T,PS3,Sega,Next Level Games,6.2,,0.2,0.1,0.07,,0.03,2011,1,,6.2
3133,3133,999,Just Dance 3,Misc,E10,X360,Ubisoft,Ubisoft Paris,5.5,,2.02,1.47,0.39,,0.16,2011,1,,5.5
3134,3134,8902,No More Heroes: Heroes' Paradise,Action,M,PS3,Konami,FeelPlus,7.4,,0.2,0.1,0.04,0.04,0.02,2011,1,,7.4
3135,3135,1003,Need for Speed: The Run,Racing,T,PS3,Electronic Arts,EA Black Box,6.3,,2.01,0.58,1.05,0.03,0.35,2011,1,,6.3
3136,3136,161,The Elder Scrolls V: Skyrim,Role-Playing,M,PS3,Bethesda Softworks,Bethesda Game Studios,9.0,,6.49,2.57,2.68,0.25,0.99,2011,1,,9.0
3138,3138,926,NBA 2K12,Sports,E,PS3,2K Sports,Visual Concepts,9.0,,2.13,1.62,0.27,0.05,0.18,2011,1,,9.0
3139,3139,6539,Bust-A-Move Universe,Puzzle,E,3DS,Square Enix,Arika,5.6,,0.31,0.08,0.15,0.06,0.02,2011,1,,5.6
3140,3140,8625,You Don't Know Jack,Misc,T,X360,THQ,"Jellyvision, Inc.",7.7,,0.21,0.19,,,0.02,2011,1,,7.7
3141,3141,8637,The Lord of the Rings: War in the North,Role-Playing,M,PC,Warner Bros. Interactive,Snowblind Studios,6.5,,0.21,0.07,0.11,,0.03,2011,1,,6.5
3142,3142,335,Assassin's Creed: Revelations,Action,M,PS3,Ubisoft,Ubisoft Montreal,8.8,,4.23,1.41,2.03,0.1,0.69,2011,1,,8.8
3143,3143,775,Halo: Combat Evolved Anniversary,Shooter,M,X360,Microsoft Studios,343 Industries,8.0,,2.41,1.44,0.71,0.04,0.22,2011,1,,8.0
3144,3144,8061,WWE All Stars,Action,T,3DS,THQ,THQ,7.0,,0.23,0.15,0.06,,0.02,2011,1,,7.0
3145,3145,8347,Transformers: Dark of the Moon,Action,E10,3DS,Activision,Behaviour Interactive Inc.,3.0,,0.22,0.16,0.04,,0.02,2011,1,,3.0
3147,3147,794,Dead Island,Action,M,X360,Deep Silver,Techland,7.0,,2.38,1.48,0.7,,0.21,2011,1,,7.0
3148,3148,12481,Thor: God of Thunder,Action,T,3DS,Sega,WayForward Technologies,6.0,,0.1,0.06,0.03,,0.01,2011,1,,6.0
3149,3149,9678,The Cursed Crusade,Action,M,PS3,Atlus,Kylotonn Entertainment,4.0,,0.17,0.07,0.07,0.01,0.02,2011,1,,4.0
3151,3151,817,Kinect Sports: Season Two,Sports,E10,X360,Microsoft Studios,Rare Ltd.,6.6,,2.33,1.38,0.72,0.02,0.21,2011,1,,6.6
3152,3152,12001,Sonic Generations,Platform,E,PC,Sega,Sega,8.3,,0.11,0.02,0.07,,0.02,2011,1,,8.3
3153,3153,6713,PowerUp Heroes,Fighting,E10,X360,Ubisoft,Ubisoft,4.0,,0.3,0.18,0.09,,0.03,2011,1,,4.0
3154,3154,8434,UFC Personal Trainer: The Ultimate Fitness System,Sports,E,PS3,THQ,THQ,4.5,,0.22,0.1,0.08,,0.03,2011,1,,4.5
3156,3156,337,Assassin's Creed: Revelations,Action,M,X360,Ubisoft,Ubisoft Montreal,7.9,,4.22,2.28,1.47,0.04,0.44,2011,1,,7.9
3157,3157,8409,Hunted: The Demon's Forge,Role-Playing,M,X360,Bethesda Softworks,InXile Entertainment,6.0,,0.22,0.13,0.07,0.0,0.02,2011,1,,6.0
3158,3158,838,Dead Island,Action,M,PS3,Deep Silver,Techland,6.7,,2.29,1.08,0.74,0.15,0.32,2011,1,,6.7
3159,3159,6675,The King of Fighters XIII,Fighting,T,PS3,Atlus,SNK Playmore Corporation,7.8,,0.3,0.17,0.07,0.04,0.03,2011,1,,7.8
3160,3160,8271,Child of Eden,Shooter,E10,PS3,Ubisoft,Q Entertainment,7.7,,0.22,0.09,0.1,,0.04,2011,1,,7.7
3161,3161,852,Madden NFL 12,Sports,E,PS3,EA Sports,EA Tiburon,7.8,,2.27,1.93,0.15,,0.18,2011,1,,7.8
3162,3162,6687,Tom Clancy's Splinter Cell 3D,Action,T,3DS,Ubisoft,Gameloft,8.0,,0.3,0.14,0.07,0.07,0.02,2011,1,,8.0
3164,3164,6789,Radiant Historia,Role-Playing,E10,DS,Atlus,Atlus Co.,8.5,,0.3,0.19,,0.09,0.02,2011,1,,8.5
3165,3165,279,Batman: Arkham City,Action,T,X360,Warner Bros. Interactive,Rocksteady Studios,9.5,,4.75,2.99,1.28,0.04,0.44,2011,1,,9.5
3166,3166,8266,NASCAR 2011: The Game,Racing,E,Wii,Activision,Eutechnyx,4.3,,0.22,0.21,,,0.01,2011,1,,4.3
3167,3167,9696,Green Lantern: Rise of the Manhunters,Action,T,PS3,Warner Bros. Interactive,Griptonite Games,6.5,,0.17,0.09,0.05,,0.02,2011,1,,6.5
3168,3168,894,Pro Evolution Soccer 2012,Sports,E,PS3,Konami,Konami,7.5,,2.19,0.34,0.97,0.55,0.32,2011,1,,7.5
3169,3169,11929,Bodycount,Shooter,M,X360,Codemasters,Guildford Studio,4.8,,0.11,0.07,0.03,,0.01,2011,1,5.5,5.15
3171,3171,11942,"Prinny 2: Dawn of Operation Panties, Dood!",Platform,T,PSP,NIS America,Nippon Ichi Software,6.3,,0.11,0.06,,0.03,0.01,2011,1,,6.3
3172,3172,290,Forza Motorsport 4,Racing,E,X360,Microsoft Studios,Turn 10 Studio,9.1,,4.6,2.08,1.98,0.06,0.49,2011,1,,9.1
3173,3173,3292,F1 2011,Racing,E,X360,Codemasters,Codemasters Birmingham,8.5,,0.72,0.11,0.5,0.01,0.09,2011,1,8.2,8.35
3175,3175,4448,Metal Gear Solid HD Collection,Action,M,PS3,Konami,Bluepoint Games,9.1,,0.52,0.32,0.13,,0.07,2011,1,,9.1
