,years_since_release,average_rating,top_10_publisher,Genre,Platform,total_shipped_in_thousands,pred
1075,16.293150684931508,5.0,False,Platform,XB,10.0,25.628421697026997
1077,16.293150684931508,6.5,True,Misc,GC,10.0,74.12923119237551
1078,16.293150684931508,8.1,False,Fighting,PSP,30.0,150.04428984651207
1079,16.293150684931508,8.3,True,Racing,GC,20.0,206.83940039138923
1080,16.293150684931508,4.6,False,Strategy,DS,70.0,20.402806539087614
1083,16.293150684931508,6.2,True,Simulation,PSP,330.0,62.47633337489262
1084,16.293150684931508,9.4,False,Action,PC,40.0,314.82797012259346
1085,16.293150684931508,8.4,True,Sports,PSP,330.0,218.97334749209594
1086,16.293150684931508,6.6,False,Action,PSP,20.0,63.80425772271432
1087,16.293150684931508,5.5,False,Shooter,PS2,50.0,34.08095835713052
1090,16.293150684931508,7.2,False,Action,PS2,50.0,89.82507434074762
1093,16.293150684931508,5.5,False,Shooter,XB,10.0,34.08095835713052
1095,16.293150684931508,9.1,True,Sports,PS2,660.0,326.3601843168467
1096,16.293150684931508,6.9,False,Misc,GC,10.0,75.70483599611744
1097,16.293150684931508,7.6,True,Simulation,GC,10.0,138.78015172643833
1098,16.293150684931508,6.7,True,Adventure,GC,10.0,83.08171846192622
1099,16.293150684931508,6.1,False,Shooter,PSP,170.0,47.97994251946826
1100,16.293150684931508,7.55,True,Shooter,GC,30.0,134.88025061885017
1101,16.293150684931508,5.2,True,Shooter,PSP,10.0,35.32935096839316
1102,16.293150684931508,7.7,True,Sports,X360,30.0,146.9214972171439
1103,16.293150684931508,6.5,True,Role-Playing,PSP,220.0,74.12923119237551
1106,16.293150684931508,6.8,True,Fighting,PSP,20.0,87.95559246729094
1107,16.293150684931508,7.5,True,Shooter,GC,10.0,131.08994175813424
1108,16.293150684931508,6.1,False,Action,PS2,50.0,47.97994251946826
1109,16.293150684931508,8.1,True,Sports,PSP,30.0,184.55137923431602
1110,16.293150684931508,6.0,False,Role-Playing,DS,10.0,45.32123500508829
1111,16.293150684931508,6.3,True,Action,PS2,20.0,66.14142098770998
1112,16.293150684931508,7.8,True,Sports,PSP,10.0,155.54044347117508
1113,16.293150684931508,8.05,False,Adventure,DS,50.0,145.82785194180977
1114,16.293150684931508,7.9,True,Sports,PSP,60.0,164.66500827618052
1115,16.293150684931508,4.8,False,Platform,PS2,60.0,22.866825966596174
1116,16.293150684931508,7.3,True,Role-Playing,PS2,70.0,116.9643187392308
1117,16.293150684931508,7.9,True,Platform,GC,40.0,164.66500827618052
1119,16.293150684931508,7.6,True,Racing,PSP,240.0,138.78015172643833
1121,16.293150684931508,5.9,False,Platform,PSP,10.0,42.80985417089666
1122,16.293150684931508,5.0,False,Racing,GBA,10.0,25.628421697026997
1123,16.293150684931508,7.7,True,Adventure,X360,30.0,146.9214972171439
1124,16.293150684931508,8.8,False,Action,PSP,1740.0,223.62759053023862
1125,16.293150684931508,6.4,True,Platform,PS2,70.0,70.02151589183285
1126,16.293150684931508,8.4,True,Sports,GC,10.0,218.97334749209594
1127,16.293150684931508,8.4,False,Fighting,GC,10.0,178.03009956403383
1129,16.293150684931508,8.1,True,Action-Adventure,XB,20.0,184.55137923431602
1130,16.293150684931508,7.5,True,Puzzle,GBA,10.0,131.08994175813424
1131,16.293150684931508,7.7,False,Action,GBA,10.0,119.45037639162543
1133,16.293150684931508,7.2,False,Role-Playing,PS2,20.0,89.82507434074762
1136,16.293150684931508,5.3,True,Racing,DS,40.0,37.401898437306755
1137,16.293150684931508,7.0,True,Simulation,GC,10.0,98.57787073975469
1139,16.293150684931508,6.9,True,Strategy,PSP,10.0,93.1153855443833
1140,16.293150684931508,7.3,False,Sports,X360,10.0,95.09453798406349
1142,16.293150684931508,6.5,True,Adventure,PSP,220.0,74.12923119237551
1143,16.293150684931508,9.4,False,Action,XB,50.0,314.82797012259346
1145,16.293150684931508,7.0,False,Platform,GC,10.0,80.14595540328241
1146,16.293150684931508,8.5,True,Sports,PSP,150.0,231.81911580270804
1147,16.293150684931508,7.9,True,Shooter,GC,10.0,164.66500827618052
1148,16.293150684931508,7.5,True,Sports,PSP,20.0,131.08994175813424
1149,16.293150684931508,7.2,False,Action,PS2,30.0,89.82507434074762
1150,16.293150684931508,8.4,False,Fighting,PS2,410.0,178.03009956403383
1151,16.293150684931508,6.3,False,Role-Playing,PS2,50.0,53.77441546475754
1153,16.293150684931508,9.1,True,Racing,PSP,230.0,326.3601843168467
1154,16.293150684931508,6.3,False,Platform,PS2,80.0,53.77441546475754
1155,16.293150684931508,4.9,False,Platform,GC,30.0,24.208276657879928
1156,16.293150684931508,7.5,True,Platform,GBA,10.0,131.08994175813424
1157,16.293150684931508,8.4,True,Sports,PS2,840.0,218.97334749209594
1158,16.293150684931508,7.2,False,Racing,PSP,790.0,89.82507434074762
1159,16.293150684931508,8.6,True,Shooter,XB,20.0,245.41846332914653
1160,16.293150684931508,6.8,True,Platform,GC,20.0,87.95559246729094
1161,16.293150684931508,6.8,True,Puzzle,DS,10.0,87.95559246729094
1162,16.293150684931508,7.9,False,Action,X360,20.0,133.8762372401465
1163,16.293150684931508,7.2,True,Sports,PSP,20.0,110.48298723242151
1164,16.293150684931508,7.6,True,Puzzle,DS,10.0,138.78015172643833
1165,16.293150684931508,5.4,False,Platform,DS,20.0,32.192433792003996
1166,16.293150684931508,7.0,False,Misc,PSP,10.0,80.14595540328241
1169,16.293150684931508,7.9,False,Action,PS2,410.0,133.8762372401465
1170,16.293150684931508,7.4,False,Role-Playing,PS2,20.0,100.67312741761131
1171,16.293150684931508,7.4,False,Action,GBA,20.0,100.67312741761131
1172,16.293150684931508,8.0,False,Action,X360,20.0,141.7299013758951
1173,16.293150684931508,7.6,False,Role-Playing,PS2,20.0,112.83128523329243
1174,16.293150684931508,8.3,False,Sports,PS2,30.0,168.16493635954154
1176,16.293150684931508,7.6,True,Misc,DS,20.0,138.78015172643833
1177,16.293150684931508,5.6,False,Misc,PSP,20.0,36.080270601626964
1178,16.293150684931508,9.0,False,Platform,GBA,10.0,250.634793021611
1179,16.293150684931508,8.5,False,Shooter,PS2,370.0,188.47398891178807
1180,16.293150684931508,7.3,True,Action,GC,10.0,116.9643187392308
1181,16.293150684931508,7.9,True,Shooter,PSP,80.0,164.66500827618052
1182,16.293150684931508,6.8,False,Adventure,GBA,10.0,71.50981187210745
1183,16.293150684931508,8.899999999999997,False,Puzzle,PSP,230.0,236.7463935659164
1184,16.293150684931508,4.5,False,Action,DS,10.0,19.27222796371931
1185,16.293150684931508,6.7,True,Adventure,XB,10.0,83.08171846192622
1186,16.293150684931508,7.9,False,Sports,XB,20.0,133.8762372401465
1187,16.293150684931508,6.9,True,Role-Playing,PS2,20.0,93.1153855443833
1188,16.293150684931508,8.8,True,Puzzle,DS,10.0,275.0573201380765
1189,16.293150684931508,6.1,False,Role-Playing,PS2,30.0,47.97994251946826
1190,16.293150684931508,8.0,False,Action,XB,50.0,141.7299013758951
1191,16.293150684931508,7.2,False,Misc,PSP,20.0,89.82507434074762
1192,16.293150684931508,9.3,True,Adventure,PS2,130.0,365.77426359958616
1193,16.293150684931508,7.2,False,Puzzle,DS,10.0,89.82507434074762
1194,16.293150684931508,9.3,False,Sports,PS2,680.0,297.3824408879077
1195,16.293150684931508,7.7,False,Role-Playing,GC,10.0,119.45037639162543
1196,16.293150684931508,8.5,True,Shooter,PS2,260.0,231.81911580270804
1197,16.293150684931508,6.7,True,Adventure,PS2,90.0,83.08171846192622
1198,16.293150684931508,7.5,True,Action,PSP,60.0,131.08994175813424
1199,16.293150684931508,6.1,True,Sports,X360,10.0,59.014338876934644
1200,16.293150684931508,8.6,True,Racing,PS2,470.0,245.41846332914653
1201,16.293150684931508,8.2,True,Role-Playing,GC,10.0,195.37783042666263
1202,16.293150684931508,7.0,True,Role-Playing,PSP,20.0,98.57787073975469
1203,16.293150684931508,7.5,True,Shooter,X360,20.0,131.08994175813424
1204,16.293150684931508,6.3,False,Racing,PSP,30.0,53.77441546475754
1205,16.293150684931508,7.6,True,Sports,PSP,10.0,138.78015172643833
1206,16.293150684931508,4.6,False,Platform,GC,10.0,20.402806539087614
1208,16.293150684931508,8.2,True,Sports,PSP,20.0,195.37783042666263
1209,16.293150684931508,8.0,False,Action,PS2,90.0,141.7299013758951
1211,16.293150684931508,8.0,True,Sports,PSP,20.0,174.3248530445363
1213,16.293150684931508,7.7,True,Role-Playing,PS2,80.0,146.9214972171439
1215,16.293150684931508,8.2,True,Puzzle,PS2,70.0,195.37783042666263
1217,16.293150684931508,7.7,True,Role-Playing,PS2,50.0,146.9214972171439
1220,15.293150684931506,6.2,False,Action,PSP,10.0,49.583068263597255
1221,15.293150684931506,5.5,False,Adventure,GC,10.0,33.268060745020634
1224,15.293150684931506,8.1,True,Role-Playing,PSP,20.0,180.14946735381366
1225,15.293150684931506,6.3,False,Action,PS2,30.0,52.49179032652517
1226,15.293150684931506,7.3,False,Action,X360,10.0,92.82634698890729
1227,15.293150684931506,7.4,True,Racing,PSP,20.0,120.87237908005525
1228,15.293150684931506,7.6,False,Role-Playing,PS2,20.0,110.14003807479693
1229,15.293150684931506,6.4,True,Misc,PSP,10.0,68.3513655847809
1230,15.293150684931506,6.9,True,Sports,PSP,20.0,90.89440121153274
1231,15.293150684931506,7.9,True,Sports,XB,10.0,160.73742529500083
1232,15.293150684931506,7.3,False,Sports,XB,10.0,92.82634698890729
1233,15.293150684931506,5.0,True,Action,PS3,140.0,30.77055796366021
1235,15.293150684931506,5.8,True,Simulation,PSP,220.0,48.55112202776637
1236,15.293150684931506,7.8,False,Fighting,PSP,140.0,123.4415019220824
1237,15.293150684931506,8.2,False,Simulation,Wii,30.0,155.0576319053294
1239,15.293150684931506,7.8,True,Shooter,X360,30.0,151.83049923312595
1240,15.293150684931506,7.2,True,Shooter,DS,40.0,107.8477515809214
1241,15.293150684931506,6.6,False,Role-Playing,PS2,20.0,62.28240120090715
1242,15.293150684931506,6.4,False,Simulation,X360,10.0,55.57114854279449
1244,15.293150684931506,7.7,True,Racing,GC,10.0,143.41713172941587
1245,15.293150684931506,7.9,False,Role-Playing,PS2,20.0,130.68302675497245
1246,15.293150684931506,8.2,True,Sports,X360,130.0,190.71768647916088
1250,15.293150684931506,4.0,False,Simulation,DS,30.0,14.146782419254825
1251,15.293150684931506,6.2,True,Action,PSP,10.0,60.98615044982218
1252,15.293150684931506,4.9,True,Sports,PSP,20.0,29.065472267768584
1254,15.293150684931506,6.5,False,Platform,GC,10.0,58.831153046133075
1255,15.293150684931506,6.6,False,Action,PS2,30.0,62.28240120090715
1256,15.293150684931506,6.6,False,Racing,PSP,120.0,62.28240120090715
1257,15.293150684931506,6.7,True,Platform,GC,10.0,81.10005674220658
1258,15.293150684931506,7.1,False,Puzzle,PSP,10.0,82.82382531408274
1259,15.293150684931506,6.5,False,Action,PSP,10.0,58.831153046133075
1260,15.293150684931506,5.3,False,Sports,X360,20.0,29.68325417365772
1261,15.293150684931506,7.5,True,Simulation,PS2,40.0,127.96318987779829
1262,15.293150684931506,8.6,False,Shooter,X360,30.0,194.7713600184869
1263,15.293150684931506,8.1,False,Action,XB,10.0,146.46543963787548
1266,15.293150684931506,5.7,False,Action,PSP,160.0,37.28579957101117
1267,15.293150684931506,8.9,True,Sports,PS2,230.0,284.2476494271447
1268,15.293150684931506,4.2,False,Action,X360,10.0,15.855270251602784
1269,15.293150684931506,8.6,True,Platform,PSP,770.0,239.56475227098326
1270,15.293150684931506,8.3,True,Sports,PSP,30.0,201.90587555014253
1273,15.293150684931506,7.6,False,Racing,GC,30.0,110.14003807479693
1274,15.293150684931506,8.3,False,Strategy,PSP,10.0,164.15387323817015
1275,15.293150684931506,4.3,False,Adventure,PSP,20.0,16.785397732809525
1276,15.293150684931506,8.4,True,Sports,PS2,890.0,213.75040424540794
1277,15.293150684931506,6.9,False,Role-Playing,X360,10.0,73.89912737250599
1278,15.293150684931506,6.9,True,Misc,X360,10.0,90.89440121153274
1279,15.293150684931506,8.6,True,Fighting,X360,100.0,239.56475227098326
1280,15.293150684931506,8.8,True,Sports,XB,10.0,268.496664290592
1281,15.293150684931506,7.0,False,Fighting,PSP,60.0,78.23431738286965
1282,15.293150684931506,5.7,False,Platform,X360,10.0,37.28579957101117
1283,15.293150684931506,8.1,False,Sports,PS3,30.0,146.46543963787548
1285,15.293150684931506,6.5,False,Sports,X360,10.0,58.831153046133075
1286,15.293150684931506,5.5,False,Adventure,PSP,20.0,33.268060745020634
1287,15.293150684931506,8.2,True,Shooter,PSP,130.0,190.71768647916088
1288,15.293150684931506,4.9,False,Action,DS,80.0,23.630861842185087
1290,15.293150684931506,6.6,False,Role-Playing,X360,10.0,62.28240120090715
1292,15.293150684931506,7.2,True,Sports,PS2,70.0,107.8477515809214
1293,15.293150684931506,7.7,True,Role-Playing,PS3,30.0,143.41713172941587
1294,15.293150684931506,6.7,False,Racing,PS3,20.0,65.93611205119379
1295,15.293150684931506,6.7,True,Role-Playing,X360,10.0,81.10005674220658
1296,15.293150684931506,6.3,True,Sports,PSP,70.0,64.56381854416796
1297,15.293150684931506,8.0,False,Simulation,GC,10.0,138.34936561789968
1298,15.293150684931506,8.2,False,Sports,PS2,110.0,155.0576319053294
1299,15.293150684931506,6.9,True,Role-Playing,Wii,30.0,90.89440121153274
1300,15.293150684931506,7.8,True,Platform,PS2,20.0,151.83049923312595
1301,15.293150684931506,7.4,False,Sports,PSP,10.0,98.27187613753142
1302,15.293150684931506,8.4,False,Action,PSP,320.0,173.7837329770741
1304,15.293150684931506,8.0,True,Sports,X360,60.0,170.16686384463284
1305,15.293150684931506,7.4,True,Adventure,GC,10.0,120.87237908005525
1306,15.293150684931506,8.0,False,Shooter,X360,20.0,138.34936561789968
1307,15.293150684931506,8.25,True,Platform,PSP,30.0,196.23206025385494
1308,15.293150684931506,7.5,False,Misc,Wii,110.0,104.03685971553278
1309,15.293150684931506,8.1,False,Action,X360,30.0,146.46543963787548
1310,15.293150684931506,8.5,False,Platform,DS,30.0,183.97851510715662
1312,15.293150684931506,7.0,False,Racing,PSP,280.0,78.23431738286965
1313,15.293150684931506,8.3,False,Misc,PSP,340.0,164.15387323817015
1314,15.293150684931506,6.8,False,Role-Playing,DS,10.0,69.80416279076047
1316,15.293150684931506,7.4,False,Platform,PS2,50.0,98.27187613753142
1317,15.293150684931506,7.5,False,Misc,PS2,30.0,104.03685971553278
1318,15.293150684931506,8.2,True,Shooter,PS2,150.0,190.71768647916088
1320,15.293150684931506,7.4,False,Platform,GC,10.0,98.27187613753142
1321,15.293150684931506,6.3,False,Sports,X360,30.0,52.49179032652517
1322,15.293150684931506,8.8,True,Racing,X360,40.0,268.496664290592
1323,15.293150684931506,8.4,False,Action,X360,60.0,173.7837329770741
1324,15.293150684931506,6.8,False,Simulation,PS3,100.0,69.80416279076047
1325,15.293150684931506,8.9,False,Sports,PS2,770.0,231.0995283578235
1326,15.293150684931506,8.2,True,Sports,X360,40.0,190.71768647916088
1328,15.293150684931506,8.5,True,Role-Playing,PSP,30.0,226.28977582045908
1331,15.293150684931506,7.9,True,Racing,X360,180.0,160.73742529500083
1332,15.293150684931506,7.7,True,Racing,PS2,10.0,143.41713172941587
1333,15.293150684931506,7.9,True,Sports,PS2,80.0,160.73742529500083
1334,15.293150684931506,7.9,True,Racing,XB,20.0,160.73742529500083
1335,15.293150684931506,8.1,False,Sports,X360,80.0,146.46543963787548
1336,15.293150684931506,8.3,False,Action,PS2,500.0,164.15387323817015
1338,15.293150684931506,8.0,True,Sports,PS3,40.0,170.16686384463284
1339,15.293150684931506,7.5,False,Fighting,PSP,10.0,104.03685971553278
1341,15.293150684931506,6.5,False,Fighting,X360,10.0,58.831153046133075
1342,15.293150684931506,7.7,True,Shooter,PS3,260.0,143.41713172941587
1343,15.293150684931506,7.5,True,Racing,Wii,40.0,127.96318987779829
1345,15.293150684931506,8.4,False,Action,GC,30.0,173.7837329770741
1346,15.293150684931506,7.8,True,Sports,PS2,100.0,151.83049923312595
1348,15.293150684931506,7.9,True,Role-Playing,PS2,20.0,160.73742529500083
1349,15.293150684931506,8.7,True,Misc,DS,30.0,253.61848683871787
1350,15.293150684931506,7.8,True,Sports,XB,10.0,151.83049923312595
1353,15.293150684931506,7.1,False,Platform,DS,30.0,82.82382531408274
1354,15.293150684931506,4.5,False,Racing,GBA,20.0,18.812547577751904
1355,15.293150684931506,5.0,True,Adventure,PSP,220.0,30.77055796366021
1356,15.293150684931506,7.6,True,Sports,PSP,30.0,135.46997327533663
1357,15.293150684931506,7.0,True,Sports,PSP,40.0,96.22659543547735
1358,15.293150684931506,6.3,False,Adventure,PSP,10.0,52.49179032652517
1360,15.293150684931506,8.1,False,Action,X360,30.0,146.46543963787548
1361,15.293150684931506,8.4,True,Role-Playing,PS2,10.0,213.75040424540794
1364,15.293150684931506,6.5,False,Sports,X360,10.0,58.831153046133075
1365,15.293150684931506,7.7,True,Shooter,PS2,160.0,143.41713172941587
1366,15.293150684931506,6.6,False,Simulation,DS,580.0,62.28240120090715
1368,15.293150684931506,8.0,False,Puzzle,PSP,70.0,138.34936561789968
1369,15.293150684931506,8.0,True,Sports,X360,20.0,170.16686384463284
1370,15.293150684931506,7.4,False,Fighting,PSP,70.0,98.27187613753142
1372,15.293150684931506,6.4,False,Action,X360,10.0,55.57114854279449
1373,15.293150684931506,8.7,False,Platform,PSP,20.0,206.19735223624122
1374,15.293150684931506,5.5,False,Platform,DS,10.0,33.268060745020634
1375,15.293150684931506,7.6,True,Simulation,PSP,190.0,135.46997327533663
1376,15.293150684931506,7.8,True,Racing,PS3,200.0,151.83049923312595
1377,15.293150684931506,8.2,False,Action,PS2,60.0,155.0576319053294
1378,15.293150684931506,8.5,True,Sports,GC,20.0,226.28977582045908
1379,15.293150684931506,7.4,False,Fighting,PS2,140.0,98.27187613753142
1381,15.293150684931506,6.6,True,Sports,PS2,120.0,76.60606781777929
1383,15.293150684931506,8.3,True,Sports,PSP,40.0,201.90587555014253
1384,15.293150684931506,7.05,True,Shooter,Wii,230.0,99.00887233959381
1385,15.293150684931506,6.3,True,Action,X360,20.0,64.56381854416796
1386,15.293150684931506,7.7,False,Sports,X360,10.0,116.60125094401131
1387,15.293150684931506,7.2,False,Action,PSP,120.0,87.68257037492506
1388,15.293150684931506,5.6,False,Action,PS2,10.0,35.21968547637902
1389,15.293150684931506,7.9,False,Platform,PSP,30.0,130.68302675497245
1390,15.293150684931506,8.4,True,Sports,X360,40.0,213.75040424540794
1392,15.293150684931506,7.6,True,Sports,PSP,20.0,135.46997327533663
1393,15.293150684931506,8.5,True,Shooter,PSP,30.0,226.28977582045908
1394,15.293150684931506,7.3,False,Sports,PS2,60.0,92.82634698890729
1395,15.293150684931506,8.0,False,Action,X360,220.0,138.34936561789968
1396,15.293150684931506,5.1,False,Simulation,X360,20.0,26.48472915481993
1397,15.293150684931506,6.4,False,Strategy,PSP,10.0,55.57114854279449
1398,15.293150684931506,9.4,False,Action,PS2,60.0,307.31870637313347
1399,15.293150684931506,6.85,False,Action,DS,10.0,71.82246666054816
1400,15.293150684931506,8.2,True,Sports,Wii,40.0,190.71768647916088
1401,15.293150684931506,3.7,False,Racing,Wii,40.0,11.922949697316438
1402,15.293150684931506,7.3,False,Sports,PSP,10.0,92.82634698890729
1403,15.293150684931506,7.7,False,Misc,PSP,20.0,116.60125094401131
1404,15.293150684931506,8.3,False,Action,XB,20.0,164.15387323817015
1405,15.293150684931506,7.2,True,Racing,PSP,10.0,107.8477515809214
1406,15.293150684931506,6.0,False,Adventure,PSP,10.0,44.24023477829159
1407,15.293150684931506,7.6,True,Sports,PSP,30.0,135.46997327533663
1408,15.293150684931506,7.0,True,Role-Playing,GBA,10.0,96.22659543547735
1409,15.293150684931506,8.4,False,Action,PSP,1190.0,173.7837329770741
1412,15.293150684931506,8.2,True,Shooter,X360,270.0,190.71768647916088
1413,15.293150684931506,8.4,False,Action,PS2,190.0,173.7837329770741
1414,15.293150684931506,8.1,False,Platform,DS,20.0,146.46543963787548
1415,15.293150684931506,7.2,True,Fighting,PSP,40.0,107.8477515809214
1416,15.293150684931506,7.2,True,Role-Playing,PS2,20.0,107.8477515809214
1417,15.293150684931506,9.2,False,Adventure,PS2,340.0,274.20351740697015
1419,15.293150684931506,6.9,False,Strategy,PSP,230.0,73.89912737250599
1420,15.293150684931506,7.1,True,Sports,X360,20.0,101.87159545233001
1421,15.293150684931506,7.1,True,Platform,DS,20.0,101.87159545233001
1422,15.293150684931506,5.1,False,Misc,PSP,10.0,26.48472915481993
1424,15.293150684931506,7.5,True,Role-Playing,PS2,30.0,127.96318987779829
1425,15.293150684931506,6.5,False,Action,DS,260.0,58.831153046133075
1426,15.293150684931506,6.7,True,Shooter,PSP,670.0,81.10005674220658
1427,15.293150684931506,8.0,False,Fighting,PS2,260.0,138.34936561789968
1428,15.293150684931506,8.2,False,Action,X360,50.0,155.0576319053294
1429,15.293150684931506,7.9,True,Sports,PS3,100.0,160.73742529500083
1430,15.293150684931506,6.9,True,Simulation,GC,10.0,90.89440121153274
1431,15.293150684931506,8.4,True,Sports,XB,30.0,213.75040424540794
1432,15.293150684931506,7.9,False,Sports,X360,20.0,130.68302675497245
1433,15.293150684931506,7.4,False,Racing,PSP,200.0,98.27187613753142
1434,15.293150684931506,6.9,True,Sports,DS,20.0,90.89440121153274
1435,15.293150684931506,7.4,True,Racing,PSP,580.0,120.87237908005525
1437,15.293150684931506,7.3,True,Puzzle,PSP,230.0,114.17449063613448
1438,15.293150684931506,6.5,True,Sports,PSP,10.0,72.36110382951293
1440,15.293150684931506,8.3,False,Racing,X360,10.0,164.15387323817015
1441,15.293150684931506,8.7,False,Action,PSP,90.0,206.19735223624122
1442,15.293150684931506,6.5,True,Platform,PS2,70.0,72.36110382951293
1443,15.293150684931506,8.0,True,Sports,PSP,320.0,170.16686384463284
1444,15.293150684931506,7.4,False,Platform,DS,10.0,98.27187613753142
1446,15.293150684931506,8.3,True,Role-Playing,X360,190.0,201.90587555014253
1448,15.293150684931506,9.2,False,Misc,PS2,680.0,274.20351740697015
1449,15.293150684931506,6.7,True,Sports,PSP,20.0,81.10005674220658
1450,15.293150684931506,7.3,False,Racing,PSP,50.0,92.82634698890729
1451,15.293150684931506,8.3,True,Adventure,DS,10.0,201.90587555014253
1453,15.293150684931506,3.8,True,Racing,X360,10.0,15.525282878347882
1456,15.293150684931506,7.6,False,Shooter,Wii,10.0,110.14003807479693
1457,15.293150684931506,7.3,False,Puzzle,PSP,10.0,92.82634698890729
1458,15.293150684931506,7.3,False,Action,Wii,20.0,92.82634698890729
1459,15.293150684931506,6.3,True,Sports,PS2,170.0,64.56381854416796
1461,15.293150684931506,5.0,True,Action,PSP,20.0,30.77055796366021
1462,15.293150684931506,7.0,True,Role-Playing,DS,10.0,96.22659543547735
1463,15.293150684931506,8.1,True,Role-Playing,PS2,110.0,180.14946735381366
1464,15.293150684931506,8.5,True,Sports,PS2,610.0,226.28977582045908
1465,15.293150684931506,7.0,False,Racing,X360,20.0,78.23431738286965
1466,15.293150684931506,7.949999999999998,True,Shooter,PSP,190.0,165.3849556788985
1468,15.293150684931506,6.0,True,Sports,X360,40.0,54.41457555189636
1470,15.293150684931506,8.0,False,Racing,X360,20.0,138.34936561789968
1471,15.293150684931506,7.4,False,Strategy,PSP,20.0,98.27187613753142
1475,15.293150684931506,8.2,False,Shooter,X360,20.0,155.0576319053294
1476,15.293150684931506,8.2,True,Role-Playing,GBA,10.0,190.71768647916088
1477,15.293150684931506,8.8,False,Shooter,X360,200.0,218.29363447069954
1478,15.293150684931506,8.700000000000001,True,Shooter,PS3,760.0,253.61848683871833
1479,15.293150684931506,8.1,True,Sports,XB,40.0,180.14946735381366
1481,15.293150684931506,7.1,False,Misc,PSP,30.0,82.82382531408274
1483,15.293150684931506,8.1,True,Sports,PS3,70.0,180.14946735381366
1484,15.293150684931506,6.8,False,Shooter,PSP,90.0,69.80416279076047
1485,15.293150684931506,6.4,False,Simulation,X360,30.0,55.57114854279449
1486,15.293150684931506,6.8,False,Puzzle,PSP,10.0,69.80416279076047
1487,15.293150684931506,6.3,False,Action,GC,10.0,52.49179032652517
1488,15.293150684931506,6.4,False,Puzzle,PSP,10.0,55.57114854279449
1489,15.293150684931506,4.8,True,Simulation,DS,220.0,27.454870306418496
1490,15.293150684931506,7.0,False,Action,X360,20.0,78.23431738286965
1491,15.293150684931506,7.6,True,Racing,PSP,40.0,135.46997327533663
1493,15.293150684931506,5.3,True,Party,PSP,50.0,36.509789899469766
1494,15.293150684931506,4.9,True,Action,X360,10.0,29.065472267768584
1495,15.293150684931506,7.8,False,Fighting,PSP,30.0,123.4415019220824
1497,15.293150684931506,7.7,True,Strategy,PSP,10.0,143.41713172941587
1498,15.293150684931506,5.6,False,Shooter,PSP,20.0,35.21968547637902
1499,15.293150684931506,8.0,False,Fighting,X360,40.0,138.34936561789968
1500,15.293150684931506,6.8,True,Role-Playing,PSP,80.0,85.85767930595482
1503,15.293150684931506,7.9,False,Role-Playing,PS2,20.0,130.68302675497245
1504,15.293150684931506,7.4,False,Fighting,GC,30.0,98.27187613753142
1505,15.293150684931506,5.0,True,Action,X360,20.0,30.77055796366021
1506,15.293150684931506,8.4,False,Sports,X360,50.0,173.7837329770741
1507,15.293150684931506,8.2,False,Sports,PS3,10.0,155.0576319053294
1508,15.293150684931506,6.0,False,Strategy,PSP,20.0,44.24023477829159
1510,15.293150684931506,6.4,True,Racing,Wii,150.0,68.3513655847809
1511,14.293150684931506,6.3,True,Shooter,X360,40.0,63.0238450089968
1512,14.293150684931506,6.0,False,Action,PSP,100.0,43.185018524288274
1514,14.293150684931506,7.6,False,Adventure,DS,30.0,107.51298243244983
1515,14.293150684931506,6.5,True,Role-Playing,PSP,50.0,70.6351497675333
1517,14.293150684931506,8.15,False,Racing,PS3,230.0,147.10581499120119
1518,14.293150684931506,8.0,False,Role-Playing,PS2,60.0,135.0494622592789
1519,14.293150684931506,7.5,False,Puzzle,DS,10.0,101.5553768315142
1520,14.293150684931506,8.05,False,Role-Playing,DS,30.0,138.9542559190451
1521,14.293150684931506,8.05,False,Fighting,Wii,80.0,138.9542559190451
1522,14.293150684931506,8.1,False,Strategy,PSP,140.0,142.9719520167052
1523,14.293150684931506,6.4,True,Action,PS3,20.0,66.72105163392058
1524,14.293150684931506,6.0,True,Action,DS,30.0,53.11668134168689
1525,14.293150684931506,5.3,True,Action,DS,40.0,35.63895989765724
1526,14.293150684931506,8.0,False,Platform,PSP,70.0,135.0494622592789
1528,14.293150684931506,7.2,False,Simulation,PS3,20.0,85.59116932526761
1529,14.293150684931506,7.7,False,Racing,PSP,150.0,113.82008271898154
1530,14.293150684931506,8.1,True,Strategy,Wii,30.0,175.85254969380463
1531,14.293150684931506,8.0,True,Platform,DS,40.0,166.10805083151254
1532,14.293150684931506,8.7,False,Role-Playing,PS2,200.0,201.27914150109163
1533,14.293150684931506,7.4,True,Sports,Wii,80.0,117.98933608300696
1534,14.293150684931506,7.6,True,Strategy,X360,30.0,132.2387490640294
1535,14.293150684931506,7.3,False,Fighting,PSP,280.0,90.61225679175237
1536,14.293150684931506,8.2,False,Fighting,DS,30.0,151.3592036688216
1537,14.293150684931506,7.0,True,Role-Playing,PSP,20.0,93.93140265271347
1538,14.293150684931506,8.05,False,Platform,Wii,30.0,138.9542559190451
1539,14.293150684931506,8.3,False,Shooter,X360,30.0,160.23848182882085
1540,14.293150684931506,8.7,True,Shooter,PS3,210.0,247.5691891582439
1541,14.293150684931506,7.0,False,Shooter,X360,30.0,76.36827567362074
1543,14.293150684931506,7.4,True,Adventure,Wii,10.0,117.98933608300696
1544,14.293150684931506,7.1,True,Sports,Wii,40.0,99.44175836215034
